variant,oracle,n,k,eps,seed,adversarial,alg_seeds,min_ratio,mean_ratio,mean_min_ratio,exp_min_ratio,n_checkpoints,total_queries,wall_s,series
A1,maxcut,15,5,0.1,15,0,8,0.4701609819041737,0.7060495560287608,0.5530623284106877,0.6588732656596386,38,713,0.3073785305023193,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,0,0,8,0.4432774682660719,0.9229960732238354,0.5471673222792917,0.6559909343628333,38,124,0.0285818576812744,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,1,0,8,0.3664547442201631,0.4114904068386076,0.4948060621069933,0.5191752417282806,38,503,0.0313129425048828,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,2,0,8,0.3957869958394191,0.6758968545834558,0.6083075919073324,0.6423432398096148,38,291,0.0279290676116943,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,3,0,8,0.3657094018674225,0.4586889898551934,0.5134769332157334,0.6421482788499122,38,413,0.0311915874481201,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,4,0,8,0.4616353957489115,0.5773150453344232,0.5794871781252817,0.6564756861447901,38,347,0.0297279357910156,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,5,0,8,0.4724255807665269,0.6883833258657205,0.5758954279693282,0.6317293114931131,38,182,0.0302021503448486,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,6,0,8,0.4348857551429332,0.5381646627423308,0.5856352129288238,0.652397635138759,38,398,0.0322327613830566,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,7,0,8,0.4157529463888621,0.4443610259983555,0.5092365726944138,0.6238649516812873,38,400,0.0294914245605468,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,8,0,8,0.4240449342325803,0.8187933391727976,0.5656674928925716,0.661723432299627,38,409,0.0289309024810791,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,9,0,8,0.5172351688762643,0.6918199565348978,0.6009077231710482,0.6869410204042148,38,619,0.03141450881958,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,10,0,8,0.5597356265484754,0.6672777073981766,0.5035042041347269,0.6140610556931252,38,187,0.0287435054779052,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,11,0,8,0.4505356420536703,0.7038299345424606,0.5380468077422698,0.5548620186800476,38,455,0.0301043987274169,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,12,0,8,0.4509695243174001,0.599780178147459,0.5652203674842522,0.5954791277984838,38,184,0.0285520553588867,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,13,0,8,0.4127505272596228,0.6732935343284214,0.5319003382297276,0.6147563660942486,38,225,0.0317802429199218,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,14,0,8,0.4516465194208665,0.579545805426664,0.4810449157963796,0.522239509471289,38,179,0.0277521610260009,"A1 (audited, submodular)"
A1,dicut,15,3,0.1,15,0,8,0.4263582892545355,0.4979226600422316,0.638274353697639,0.7216200855603387,38,344,0.0287144184112548,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,0,0,8,0.3921936742028192,0.4249754868149834,0.4938313642253792,0.6127383562193428,38,571,0.2829625606536865,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,1,0,8,0.3728211351152233,0.4132241033875602,0.4652762706412712,0.5653844539923317,38,568,0.2613935470581054,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,2,0,8,0.2802168189116879,0.4653187858836623,0.5013013006943343,0.5263278003161049,38,754,0.2858133316040039,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,3,0,8,0.3629917119158192,0.5045265627038013,0.4333497916844253,0.5206374267234307,38,755,0.2858760356903076,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,4,0,8,0.4689696962731911,0.6376049162559665,0.5119185663351774,0.6337449883190125,38,694,0.3265376091003418,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,5,0,8,0.4467227367064142,0.6692826781453584,0.4578415768628484,0.5664992656851447,38,628,0.294978380203247,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,6,0,8,0.3727203956751013,0.42817470953414,0.5358168538031695,0.6045636318221528,38,755,0.2837283611297607,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,7,0,8,0.436890625922857,0.6659084222253849,0.486103667741497,0.5603501517015204,38,657,0.2934391498565674,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,8,0,8,0.2698176338723372,0.487066561928749,0.4449455307398444,0.4956337206178398,38,678,0.2930111885070801,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,9,0,8,0.3949773536973827,0.6245098253826215,0.4391880198438585,0.5126424303958703,38,652,0.2859878540039062,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,10,0,8,0.4148329890270857,0.5959666048746441,0.5065874067707878,0.6067219523147914,38,692,0.3048446178436279,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,11,0,8,0.340931462476431,0.4607359263932125,0.4972999077112603,0.5647453782196248,38,742,0.2890899181365967,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,12,0,8,0.3277049126642881,0.4379141010584548,0.4552549688250838,0.5326446703211212,38,771,0.2694470882415771,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,13,0,8,0.3192910740924637,0.4444642805991335,0.4871551467616053,0.6098367083932799,38,743,0.2928588390350342,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,14,0,8,0.5249341413472697,0.777378218445978,0.5023341925141894,0.6066865264962134,38,744,0.2905786037445068,"A1 (audited, submodular)"
A1,dicut,15,5,0.1,15,0,8,0.3239286089941116,0.4763248822206272,0.4125070999390984,0.5017095115467498,38,537,0.2981693744659424,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,0,0,8,0.4025721473106701,0.4489886325353521,0.5925758397809722,0.6564809927978799,38,437,0.0453448295593261,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,1,0,8,0.5386438920893448,0.6182910647414401,0.4972762739471632,0.5177259013755136,38,533,0.0392839908599853,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,2,0,8,0.521252610918773,0.5425650649121379,0.5451670921188343,0.6759547182396423,38,369,0.0461065769195556,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,3,0,8,0.5488658343866513,0.5825757511187313,0.6600376305695985,0.7000667781073305,38,229,0.0433413982391357,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,4,0,8,0.4888906465108735,0.5301528754892599,0.533409869875147,0.5741699019881158,38,404,0.0422749519348144,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,5,0,8,0.462601290187676,0.5998478384599337,0.5043756212939507,0.5670106308562396,38,1061,0.045687198638916,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,6,0,8,0.4323567651120304,0.5447943671121473,0.5750259409129455,0.6294645700965252,38,722,0.0444486141204834,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,7,0,8,0.4646598735444865,0.7006117563914558,0.5129185916626747,0.603653091298325,38,721,0.0518515110015869,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,8,0,8,0.4586813094989048,0.6702570232345152,0.568890253548399,0.6503821924312951,38,1179,0.0553429126739501,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,9,0,8,0.5026292791540358,0.6554000745778217,0.5797956304821791,0.6355035018373854,38,309,0.0438406467437744,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,10,0,8,0.4879211221115969,0.6233911259700364,0.6453827356943427,0.7230719841649039,38,357,0.0514769554138183,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,11,0,8,0.4299910763574918,0.6131359113710735,0.5161946239800341,0.5511853708431624,38,255,0.0408821105957031,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,12,0,8,0.5045635088351869,0.5354337236259754,0.5564301085907892,0.6514014428474733,38,384,0.0422835350036621,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,13,0,8,0.4845826490270226,0.5477447692571275,0.5413667494549554,0.5966933981209976,38,392,0.039111852645874,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,14,0,8,0.6817212165100318,0.930253823848594,0.6203699791099072,0.6958059908814642,38,490,0.0411632061004638,"A1 (audited, submodular)"
A1,covcost,15,3,0.1,15,0,8,0.4888762499910853,0.7231510165541536,0.5548515428052851,0.6201420687849856,38,317,0.0398824214935302,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,0,0,8,0.3512641111926467,0.6935881827259075,0.4917293694043075,0.5966272298474531,38,422,0.3488445281982422,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,1,0,8,0.401934344484615,0.6482695984178595,0.5184353487101565,0.6156877194379864,38,403,0.3394372463226318,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,2,0,8,0.4120983660441553,0.7584842320148933,0.5097943920620784,0.6072813656769696,37,734,0.3681159019470215,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,3,0,8,0.4913060129063433,0.536477891769752,0.60555776258709,0.6935932478132898,38,372,0.3440604209899902,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,4,0,8,0.4033639624882394,0.4777266303874247,0.5407110484633966,0.6243661985866396,38,349,0.3568367958068847,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,5,0,8,0.398694551795637,0.4602111917117981,0.5326786380078021,0.64938235135054,38,306,0.3674435615539551,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,6,0,8,0.509986180581136,0.8099258505064174,0.5047203008137887,0.5857064583083222,38,448,0.3395910263061523,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,7,0,8,0.5277792655581678,0.5501313575062923,0.5996002870886439,0.6282325437629431,38,375,0.3527121543884277,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,8,0,8,0.3442255522647011,0.3908649237581728,0.4695568222422105,0.5038403797113291,38,472,0.3541316986083984,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,9,0,8,0.4031738067726064,0.4300262614727233,0.4927504578731421,0.5639776135811435,38,338,0.3618147373199463,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,10,0,8,0.4190474562181294,0.4870316231669696,0.5921149436866036,0.6419590088149772,38,392,0.3485534191131592,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,11,0,8,0.4264794508044759,0.537217749472792,0.5221712200896549,0.6032737692772252,38,651,0.370922327041626,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,12,0,8,0.6472759634489788,0.8205536976522471,0.5600979746168128,0.6532490768116436,37,355,0.4160020351409912,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,13,0,8,0.5066488482966656,0.7106802096604777,0.6065261668616827,0.7190792665424592,38,300,0.390542984008789,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,14,0,8,0.477814292360622,0.5530530352656895,0.5389337481873502,0.6613043486551263,38,449,0.3725388050079345,"A1 (audited, submodular)"
A1,covcost,15,5,0.1,15,0,8,0.5077385130436295,0.749293379790645,0.493295981916641,0.5557103377316897,38,345,0.3660001754760742,"A1 (audited, submodular)"
A0,maxcut,15,3,0.1,0,0,1,0.4897875720241361,0.9033705626559336,0.4897875720241361,0.4897875720241361,38,125,0.0498149394989013,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,0,1,1,0.4897875720241361,0.8670202792636252,0.4897875720241361,,38,315,0.0270197391510009,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,1,0,1,0.7993998833557409,0.9434352196520128,0.7993998833557409,0.7993998833557409,38,233,0.031355857849121,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,1,1,1,0.6827024377453239,0.9560037157549937,0.6827024377453239,,38,379,0.0323383808135986,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,2,0,1,0.8981182380002851,0.9826254480555874,0.8981182380002851,0.8981182380002851,38,328,0.0296940803527832,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,2,1,1,0.8981182380002851,0.9887286164992704,0.8981182380002851,,38,896,0.0323116779327392,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,3,0,1,0.8627229401349515,0.9944303189983872,0.8627229401349515,0.8627229401349515,38,157,0.0336089134216308,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,3,1,1,0.8627229401349515,0.99036554221833,0.8627229401349515,,38,489,0.0312335491180419,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,4,0,1,0.9160945891635934,0.9580807027051772,0.9160945891635934,0.9160945891635934,38,288,0.0370268821716308,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,4,1,1,0.9160945891635934,0.986203752049696,0.9160945891635934,,38,796,0.0292656421661376,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,5,0,1,0.8239053568042028,0.9449541630632464,0.8239053568042028,0.8239053568042028,38,191,0.0314998626708984,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,5,1,1,0.8239053568042028,0.9481844906095404,0.8239053568042028,,38,620,0.033074140548706,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,6,0,1,0.6650628645388931,0.9796832050410912,0.6650628645388931,0.6650628645388931,38,179,0.029874563217163,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,6,1,1,0.6650628645388931,0.967542707543876,0.6650628645388931,,38,712,0.0324835777282714,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,7,0,1,0.6834587139584677,0.8497427213825767,0.6834587139584677,0.6834587139584677,38,94,0.0300672054290771,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,7,1,1,0.6834587139584677,0.9755817177598348,0.6834587139584677,,38,657,0.0330507755279541,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,8,0,1,0.7869415643006349,0.8897870350070392,0.7869415643006349,0.7869415643006349,38,61,0.030543565750122,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,8,1,1,0.77458619120998,0.9586880048340922,0.77458619120998,,38,670,0.0332169532775878,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,9,0,1,0.8796117183454581,0.9568962453029428,0.8796117183454581,0.8796117183454581,38,161,0.033043622970581,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,9,1,1,0.8796117183454581,0.9711241968588984,0.8796117183454581,,38,653,0.0343711376190185,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,10,0,1,0.8463979314398077,0.945121368802362,0.8463979314398077,0.8463979314398077,38,154,0.0311179161071777,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,10,1,1,0.8463979314398077,0.9775722430356806,0.8463979314398077,,38,503,0.0323834419250488,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,11,0,1,0.7253615472297967,0.9788681703586852,0.7253615472297967,0.7253615472297967,38,107,0.028787612915039,A0 ablation (no sampling)
A0,maxcut,15,3,0.1,11,1,1,0.7253615472297967,0.9679754328769404,0.7253615472297967,,38,515,0.0308005809783935,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,0,0,1,0.8045122004813791,0.9511986071722338,0.8045122004813791,0.8045122004813791,38,512,0.3102788925170898,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,0,1,1,0.5906302557834648,0.904968182890917,0.5906302557834648,,38,1640,0.3291037082672119,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,1,0,1,0.5071520769037395,0.8898817394626344,0.5071520769037395,0.5071520769037395,38,1518,0.2867050170898437,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,1,1,1,0.5071520769037395,0.8795271222330299,0.5071520769037395,,38,2070,0.2843668460845947,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,2,0,1,0.8024920871835115,0.91894670426409,0.8024920871835115,0.8024920871835115,38,1158,0.2774391174316406,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,2,1,1,0.8024920871835115,0.943442963134632,0.8024920871835115,,38,1990,0.2895581722259521,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,3,0,1,0.864605946267547,0.9752277808364722,0.864605946267547,0.864605946267547,38,1128,0.2986063957214355,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,3,1,1,0.864605946267547,0.9810986352778074,0.864605946267547,,38,2268,0.300511360168457,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,4,0,1,0.83863937376759,0.9557409103295372,0.83863937376759,0.83863937376759,38,810,0.3663082122802734,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,4,1,1,0.83863937376759,0.9600763534568226,0.83863937376759,,38,1958,0.4328646659851074,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,5,0,1,0.896736882067136,0.94841973900088,0.896736882067136,0.896736882067136,38,955,0.3093793392181396,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,5,1,1,0.896736882067136,0.962714576891434,0.896736882067136,,38,2359,0.3149409294128418,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,6,0,1,0.7455011443825366,0.927513128915383,0.7455011443825366,0.7455011443825366,38,496,0.3042082786560058,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,6,1,1,0.7455011443825366,0.932861817600216,0.7455011443825366,,38,2378,0.3044240474700928,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,7,0,1,0.7574493759619385,0.9287728298391292,0.7574493759619385,0.7574493759619385,38,920,0.3324360847473144,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,7,1,1,0.7574493759619385,0.970616088995262,0.7574493759619385,,38,2300,0.328359842300415,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,8,0,1,0.8599992339554716,0.9705707118092216,0.8599992339554716,0.8599992339554716,38,698,0.2841672897338867,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,8,1,1,0.8599992339554716,0.96927656996893,0.8599992339554716,,38,1365,0.3009343147277832,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,9,0,1,0.8499697909068564,0.9659438059171132,0.8499697909068564,0.8499697909068564,38,1270,0.3188035488128662,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,9,1,1,0.8499697909068564,0.9729600347406944,0.8499697909068564,,38,2377,0.3210873603820801,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,10,0,1,0.7926728081625256,0.9695225941398578,0.7926728081625256,0.7926728081625256,38,814,0.3428189754486084,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,10,1,1,0.7926728081625256,0.9544377727514634,0.7926728081625256,,38,2046,0.2922217845916748,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,11,0,1,0.7151968327317347,0.96230529979033,0.7151968327317347,0.7151968327317347,38,580,0.3374824523925781,A0 ablation (no sampling)
A0,maxcut,15,5,0.1,11,1,1,0.7151968327317347,0.9623205402603162,0.7151968327317347,,38,1715,0.3055028915405273,A0 ablation (no sampling)
A0,dicut,15,3,0.1,0,0,1,0.6806030480504907,0.9295956968687636,0.6806030480504907,0.6806030480504907,38,76,0.0231101512908935,A0 ablation (no sampling)
A0,dicut,15,3,0.1,0,1,1,0.4559817661587065,0.8943220202614259,0.4559817661587065,,38,250,0.0306849479675292,A0 ablation (no sampling)
A0,dicut,15,3,0.1,1,0,1,0.6258143072272885,0.968905917715353,0.6258143072272885,0.6258143072272885,38,176,0.0229408740997314,A0 ablation (no sampling)
A0,dicut,15,3,0.1,1,1,1,0.6258143072272885,0.9796241372152776,0.6258143072272885,,38,176,0.0230801105499267,A0 ablation (no sampling)
A0,dicut,15,3,0.1,2,0,1,0.8559173696784501,0.9678750809469612,0.8559173696784501,0.8559173696784501,38,145,0.0232985019683837,A0 ablation (no sampling)
A0,dicut,15,3,0.1,2,1,1,0.8559173696784501,0.9892779308105508,0.8559173696784501,,38,447,0.0246050357818603,A0 ablation (no sampling)
A0,dicut,15,3,0.1,3,0,1,0.7751830814866384,0.8363221301742758,0.7751830814866384,0.7751830814866384,38,59,0.0230519771575927,A0 ablation (no sampling)
A0,dicut,15,3,0.1,3,1,1,0.6556233291378746,0.9277298663010436,0.6556233291378746,,38,265,0.0246171951293945,A0 ablation (no sampling)
A0,dicut,15,3,0.1,4,0,1,0.937852879874532,0.9910619947584084,0.937852879874532,0.937852879874532,38,224,0.0242650508880615,A0 ablation (no sampling)
A0,dicut,15,3,0.1,4,1,1,0.935534348598982,0.992082873933188,0.935534348598982,,38,552,0.0252554416656494,A0 ablation (no sampling)
A0,dicut,15,3,0.1,5,0,1,0.4781701738853202,0.8006122683282723,0.4781701738853202,0.4781701738853202,38,105,0.0257391929626464,A0 ablation (no sampling)
A0,dicut,15,3,0.1,5,1,1,0.5215381766322429,0.902670925112546,0.5215381766322429,,38,569,0.0278282165527343,A0 ablation (no sampling)
A0,dicut,15,3,0.1,6,0,1,0.8678375050616689,0.9667196909916442,0.8678375050616689,0.8678375050616689,38,136,0.0261592864990234,A0 ablation (no sampling)
A0,dicut,15,3,0.1,6,1,1,0.8678375050616689,0.979132237641316,0.8678375050616689,,38,467,0.0277712345123291,A0 ablation (no sampling)
A0,dicut,15,3,0.1,7,0,1,0.7883993226687025,0.98250813065717,0.7883993226687025,0.7883993226687025,38,157,0.0247704982757568,A0 ablation (no sampling)
A0,dicut,15,3,0.1,7,1,1,0.7883993226687025,0.979803364394218,0.7883993226687025,,38,590,0.0268347263336181,A0 ablation (no sampling)
A0,dicut,15,3,0.1,8,0,1,0.9243335355249496,0.9870803904368842,0.9243335355249496,0.9243335355249496,38,188,0.0248982906341552,A0 ablation (no sampling)
A0,dicut,15,3,0.1,8,1,1,0.9243335355249496,0.981948411874596,0.9243335355249496,,38,519,0.0263373851776123,A0 ablation (no sampling)
A0,dicut,15,3,0.1,9,0,1,0.8941304172357565,0.9867590567613458,0.8941304172357565,0.8941304172357565,38,244,0.0265967845916748,A0 ablation (no sampling)
A0,dicut,15,3,0.1,9,1,1,0.8941304172357565,0.9896024182820398,0.8941304172357565,,38,664,0.0284647941589355,A0 ablation (no sampling)
A0,dicut,15,3,0.1,10,0,1,0.8315457872924185,0.965780194447048,0.8315457872924185,0.8315457872924185,38,140,0.0253820419311523,A0 ablation (no sampling)
A0,dicut,15,3,0.1,10,1,1,0.8315457872924185,0.9886084999099652,0.8315457872924185,,38,372,0.0264632701873779,A0 ablation (no sampling)
A0,dicut,15,3,0.1,11,0,1,0.6825328261602384,0.9742373188576148,0.6825328261602384,0.6825328261602384,38,164,0.0239574909210205,A0 ablation (no sampling)
A0,dicut,15,3,0.1,11,1,1,0.6825328261602384,0.9760378462783962,0.6825328261602384,,38,593,0.0280969142913818,A0 ablation (no sampling)
A0,dicut,15,5,0.1,0,0,1,0.8902386793659735,0.9713833855309406,0.8902386793659735,0.8902386793659735,38,480,0.2439363002777099,A0 ablation (no sampling)
