variant,oracle,n,k,eps,seed,adversarial,alg_seeds,min_ratio,mean_ratio,mean_min_ratio,exp_min_ratio,n_checkpoints,total_queries,wall_s
A0,dicut,15,3,0.1,7,0,1,0.7883993226687025,0.9825081306571699,0.7883993226687025,0.7883993226687025,38,157,0.024770498275756836
A0,dicut,15,3,0.1,7,1,1,0.7883993226687025,0.9798033643942181,0.7883993226687025,,38,590,0.026834726333618164
A0,dicut,15,3,0.1,8,0,1,0.9243335355249495,0.9870803904368842,0.9243335355249495,0.9243335355249495,38,188,0.024898290634155273
A0,dicut,15,3,0.1,8,1,1,0.9243335355249495,0.9819484118745961,0.9243335355249495,,38,519,0.026337385177612305
A0,dicut,15,3,0.1,9,0,1,0.8941304172357565,0.9867590567613458,0.8941304172357565,0.8941304172357565,38,244,0.026596784591674805
A0,dicut,15,3,0.1,9,1,1,0.8941304172357565,0.9896024182820398,0.8941304172357565,,38,664,0.028464794158935547
A0,dicut,15,3,0.1,10,0,1,0.8315457872924185,0.9657801944470481,0.8315457872924185,0.8315457872924185,38,140,0.025382041931152344
A0,dicut,15,3,0.1,10,1,1,0.8315457872924185,0.9886084999099651,0.8315457872924185,,38,372,0.02646327018737793
A0,dicut,15,3,0.1,11,0,1,0.6825328261602384,0.9742373188576148,0.6825328261602384,0.6825328261602384,38,164,0.023957490921020508
A0,dicut,15,3,0.1,11,1,1,0.6825328261602384,0.9760378462783962,0.6825328261602384,,38,593,0.028096914291381836
A0,dicut,15,5,0.1,0,0,1,0.8902386793659735,0.9713833855309406,0.8902386793659735,0.8902386793659735,38,480,0.24393630027770996
A0,dicut,15,5,0.1,0,1,1,0.8902386793659735,0.9775568328851678,0.8902386793659735,,38,1389,0.2435615062713623
A0,dicut,15,5,0.1,1,0,1,0.8025355558050534,0.970059655241704,0.8025355558050534,0.8025355558050534,38,1009,0.2227494716644287
A0,dicut,15,5,0.1,1,1,1,0.8025355558050534,0.9758529558243496,0.8025355558050534,,38,1832,0.22630047798156738
A0,dicut,15,5,0.1,2,0,1,0.9404677349133347,0.9825223000107414,0.9404677349133347,0.9404677349133347,38,323,0.24944138526916504
A0,dicut,15,5,0.1,2,1,1,0.9323177254547316,0.9791388901697721,0.9323177254547316,,38,1227,0.2512695789337158
A0,dicut,15,5,0.1,3,0,1,0.5260233910383726,0.9549824131127661,0.5260233910383726,0.5260233910383726,38,562,0.2378232479095459
A0,dicut,15,5,0.1,3,1,1,0.5072001926440528,0.9378216415391162,0.5072001926440528,,38,1086,0.24032092094421387
