variant,oracle,n,k,eps,seed,adversarial,alg_seeds,min_ratio,mean_ratio,mean_min_ratio,exp_min_ratio,n_checkpoints,total_queries,wall_s
A1,covcost,15,5,0.1,4,0,8,0.4033639624882394,0.47772663038742474,0.5407110484633966,0.6243661985866396,38,349,0.35683679580688477
A1,covcost,15,5,0.1,5,0,8,0.398694551795637,0.4602111917117981,0.5326786380078021,0.64938235135054,38,306,0.3674435615539551
A1,covcost,15,5,0.1,6,0,8,0.509986180581136,0.8099258505064174,0.5047203008137887,0.5857064583083222,38,448,0.33959102630615234
A1,covcost,15,5,0.1,7,0,8,0.5277792655581678,0.5501313575062923,0.5996002870886439,0.6282325437629431,38,375,0.35271215438842773
A1,covcost,15,5,0.1,8,0,8,0.34422555226470114,0.3908649237581728,0.4695568222422105,0.5038403797113291,38,472,0.35413169860839844
A1,covcost,15,5,0.1,9,0,8,0.40317380677260645,0.4300262614727233,0.49275045787314214,0.5639776135811435,38,338,0.3618147373199463
A1,covcost,15,5,0.1,10,0,8,0.4190474562181294,0.48703162316696963,0.5921149436866036,0.6419590088149772,38,392,0.3485534191131592
A1,covcost,15,5,0.1,11,0,8,0.4264794508044759,0.537217749472792,0.5221712200896549,0.6032737692772252,38,651,0.370922327041626
A1,covcost,15,5,0.1,12,0,8,0.6472759634489788,0.8205536976522471,0.5600979746168128,0.6532490768116436,37,355,0.4160020351409912
A1,covcost,15,5,0.1,13,0,8,0.5066488482966656,0.7106802096604777,0.6065261668616827,0.7190792665424592,38,300,0.39054298400878906
A1,covcost,15,5,0.1,14,0,8,0.477814292360622,0.5530530352656895,0.5389337481873502,0.6613043486551263,38,449,0.37253880500793457
A1,covcost,15,5,0.1,15,0,8,0.5077385130436295,0.749293379790645,0.49329598191664104,0.5557103377316897,38,345,0.3660001754760742
